ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4540	"ENSG00000139734.19_7"	"DIAPH3"	chr13	-	60667761	60667866	60686143	60686320	60616823	60616954	60737720	60737900	4540	5,7	66,45			198	198	NA	NA	0.07,0.135		NA
4541	"ENSG00000157625.15_5"	"TAB3"	chrX	-	30861082	30861166	30864667	30864761	30852167	30852269	30870894	30871055	4541	197,110	180,77			193	183	NA	NA	0.509,0.575		NA
4542	"ENSG00000226686.8_6"	"LINC01535"	chr19	+	37748132	37748296	37753256	37753336	37747628	37747716	37753443	37753557	4542	0,0	0,0			198	179	NA	NA	NA,NA		NA
4543	"ENSG00000182054.10_4"	"IDH2"	chr15	-	90630670	90630807	90631590	90631734	90630343	90630495	90631818	90631979	4543	1262,812	453,367			198	198	NA	NA	0.736,0.689		NA
4544	"ENSG00000135968.21_7"	"GCC2"	chr2	+	109098742	109098907	109099517	109099622	109098152	109098272	109100604	109100767	4544	117,65	161,93			198	198	NA	NA	0.421,0.411		NA
4545	"ENSG00000135968.21_7"	"GCC2"	chr2	+	109102890	109103104	109104154	109104276	109102286	109102364	109106293	109106591	4545	2,0	121,70			198	198	NA	NA	0.016,0.0		NA
4546	"ENSG00000135968.21_7"	"GCC2"	chr2	+	109102966	109103104	109104154	109104276	109102286	109102364	109106293	109106470	4546	128,88	121,70			198	198	NA	NA	0.514,0.557		NA
4547	"ENSG00000196437.12_7"	"ZNF569"	chr19	-	37917153	37917280	37935808	37935866	37916769	37916865	37956214	37956375	4547	19,14	29,26			157	198	NA	NA	0.452,0.404		NA
4548	"ENSG00000115165.10_6"	"CYTIP"	chr2	-	158300358	158300518	158321447	158321539	158291209	158291259	158343843	158343946	4548	0,0	1,2			191	198	NA	NA	0.0,0.0		NA
4549	"ENSG00000196323.14_9"	"ZBTB44"	chr11	-	130109706	130109791	130130750	130131824	130108338	130108502	130184269	130184507	4549	21,19	152,111			198	184	NA	NA	0.114,0.137		NA
4550	"ENSG00000129158.11_6"	"SERGEF"	chr11	-	17948284	17948393	17981016	17981183	17899754	17899791	18010143	18010302	4550	87,62	1,0			198	198	NA	NA	0.989,1.0		NA
4551	"ENSG00000129158.11_6"	"SERGEF"	chr11	-	17981016	17981183	18010143	18010302	17899754	17899791	18014477	18014540	4551	138,107	41,31			198	198	NA	NA	0.771,0.775		NA
4552	"ENSG00000129158.11_6"	"SERGEF"	chr11	-	17981016	17981183	18010143	18010302	17899754	17899791	18017342	18017456	4552	19,26	39,31			198	198	NA	NA	0.328,0.456		NA
4553	"ENSG00000129158.11_6"	"SERGEF"	chr11	-	17981016	17981183	18014477	18014540	17899754	17899791	18017342	18017456	4553	22,28	39,31			162	198	NA	NA	0.408,0.525		NA
4554	"ENSG00000129158.11_6"	"SERGEF"	chr11	-	18010143	18010302	18014477	18014540	17899754	17899791	18017342	18017456	4554	22,28	19,26			162	198	NA	NA	0.586,0.568		NA
4555	"ENSG00000129158.11_6"	"SERGEF"	chr11	-	18010143	18010302	18014477	18014540	17980999	17981183	18017342	18017456	4555	25,27	49,33			162	198	NA	NA	0.384,0.5		NA
4556	"ENSG00000089154.11_5"	"GCN1"	chr12	-	120588948	120589195	120591016	120591211	120587725	120587847	120591547	120591713	4556	567,516	394,322			198	198	NA	NA	0.59,0.616		NA
4557	"ENSG00000137601.17_8"	"NEK1"	chr4	-	170476870	170477002	170477082	170477246	170458959	170459062	170482630	170482705	4557	131,109	7,13			198	198	NA	NA	0.949,0.893		NA
4558	"ENSG00000137601.17_8"	"NEK1"	chr4	-	170482630	170482705	170482837	170482888	170477082	170477246	170482982	170483042	4558	45,36	67,55			150	174	NA	NA	0.438,0.432		NA
4559	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97267852	97268075	97268489	97268599	97267379	97267513	97269986	97270117	4559	177,155	243,250			198	198	NA	NA	0.421,0.383		NA
4560	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97278018	97278090	97278198	97278300	97276800	97276875	97278554	97278671	4560	88,88	75,57			198	171	NA	NA	0.503,0.571		NA
4561	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97278198	97278300	97278554	97278671	97277968	97278090	97279224	97279356	4561	184,147	226,161			198	198	NA	NA	0.449,0.477		NA
4562	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97278554	97278671	97279224	97279356	97278198	97278300	97281228	97281281	4562	15,16	86,89			198	198	NA	NA	0.149,0.152		NA
4563	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97279224	97279356	97281228	97281281	97278554	97278671	97285095	97285281	4563	4,4	293,255			152	198	NA	NA	0.017,0.02		NA
4564	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97285408	97285499	97297048	97297219	97285095	97285281	97302657	97302922	4564	80,74	39,47			198	190	NA	NA	0.663,0.602		NA
4565	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97297048	97297219	97302657	97302922	97285095	97285281	97304019	97304057	4565	73,68	6,12			198	198	NA	NA	0.924,0.85		NA
4566	"ENSG00000114982.19_7"	"KANSL3"	chr2	-	97297048	97297219	97302657	97302922	97285408	97285499	97304019	97304049	4566	74,69	57,56			198	198	NA	NA	0.565,0.552		NA
4567	"ENSG00000124795.17_8"	"DEK"	chr6	-	18225841	18225961	18226404	18226473	18225255	18225315	18236682	18236831	4567	918,768	1,3			168	198	NA	NA	0.999,0.997		NA
4568	"ENSG00000124795.17_8"	"DEK"	chr6	-	18226404	18226473	18236682	18236831	18224090	18225961	18237611	18237747	4568	3700,1952	1603,1046			198	168	NA	NA	0.662,0.613		NA
4569	"ENSG00000124795.17_8"	"DEK"	chr6	-	18226404	18226473	18236682	18236827	18224447	18225961	18237611	18237747	4569	4,7	1603,1046			198	168	NA	NA	0.002,0.006		NA
4570	"ENSG00000124795.17_8"	"DEK"	chr6	-	18249881	18250070	18256591	18256686	18226404	18226473	18258183	18258293	4570	1278,951	4,2			194	198	NA	NA	0.997,0.998		NA
4571	"ENSG00000124795.17_8"	"DEK"	chr6	-	18249881	18250070	18255961	18256082	18237280	18237747	18256591	18256605	4571	2140,1303	4204,1976			198	198	NA	NA	0.337,0.397		NA
4572	"ENSG00000124795.17_8"	"DEK"	chr6	-	18258183	18258293	18258534	18258636	18256591	18256686	18264073	18264227	4572	886,744	1331,1049			198	198	NA	NA	0.4,0.415		NA
4573	"ENSG00000124795.17_8"	"DEK"	chr6	-	18258534	18258636	18264073	18264227	18258183	18258293	18264615	18264772	4573	111,156	1794,1339			198	198	NA	NA	0.058,0.104		NA
4574	"ENSG00000198231.13_7"	"DDX42"	chr17	+	61876839	61876883	61876948	61876985	61875397	61875459	61877827	61877977	4574	6,3	765,545			143	136	NA	NA	0.007,0.005		NA
4575	"ENSG00000057252.13_4"	"SOAT1"	chr1	+	179271811	179271937	179292571	179292630	179262848	179263071	179304640	179304792	4575	55,53	110,88			198	158	NA	NA	0.285,0.325		NA
4576	"ENSG00000013725.14_6"	"CD6"	chr11	+	60781390	60781486	60783184	60783307	60780894	60781035	60784950	60785022	4576	0,0	0,0			195	198	NA	NA	NA,NA		NA
4577	"ENSG00000123636.18_6"	"BAZ2B"	chr2	-	160304752	160304914	160310123	160310312	160303292	160303486	160335085	160335232	4577	28,21	21,26			198	198	NA	NA	0.571,0.447		NA
4578	"ENSG00000123636.18_6"	"BAZ2B"	chr2	-	160304752	160304920	160310123	160310312	160303292	160303486	160335085	160335232	4578	28,21	32,34			198	198	NA	NA	0.467,0.382		NA
4579	"ENSG00000138078.16_6"	"PREPL"	chr2	-	44559597	44559795	44565489	44565675	44556075	44556251	44566285	44566502	4579	401,211	195,145			198	198	NA	NA	0.673,0.593		NA
4580	"ENSG00000165501.17_5"	"LRR1"	chr14	+	50070269	50070336	50074117	50074839	50069087	50069186	50080973	50081389	4580	44,23	189,135			166	198	NA	NA	0.217,0.169		NA
4581	"ENSG00000115459.18_4"	"ELMOD3"	chr2	+	85604466	85604597	85614220	85614348	85598208	85598332	85616873	85616950	4581	52,17	17,12			198	198	NA	NA	0.754,0.586		NA
4582	"ENSG00000163630.11_5"	"SYNPR"	chr3	+	63466507	63466632	63542218	63542417	63264352	63264418	63594800	63594992	4582	0,0	0,0			198	198	NA	NA	NA,NA		NA
4583	"ENSG00000051341.14_6"	"POLQ"	chr3	-	121190836	121191011	121192196	121192334	121187151	121187278	121195386	121195580	4583	85,37	100,56			198	198	NA	NA	0.459,0.398		NA
4584	"ENSG00000091592.16_7"	"NLRP1"	chr17	-	5424843	5425106	5433800	5434024	5421065	5421207	5436141	5436304	4584	81,87	13,21			198	198	NA	NA	0.862,0.806		NA
4585	"ENSG00000091592.16_7"	"NLRP1"	chr17	-	5436611	5436704	5437216	5437308	5436141	5436304	5440170	5440260	4585	78,83	14,8			191	192	NA	NA	0.848,0.913		NA
4586	"ENSG00000091592.16_7"	"NLRP1"	chr17	-	5436623	5436704	5437216	5437308	5436141	5436304	5440170	5440260	4586	78,83	60,54			191	180	NA	NA	0.551,0.592		NA
4587	"ENSG00000091592.16_7"	"NLRP1"	chr17	-	5437216	5437308	5440170	5440260	5436141	5436304	5442734	5442905	4587	78,73	13,6			189	191	NA	NA	0.858,0.925		NA
4588	"ENSG00000091592.16_7"	"NLRP1"	chr17	-	5437216	5437308	5440170	5440260	5436623	5436704	5442734	5442905	4588	78,74	129,94			189	191	NA	NA	0.379,0.443		NA
4589	"ENSG00000112146.16_4"	"FBXO9"	chr6	+	52943596	52943696	52945765	52945896	52941283	52941341	52947301	52947416	4589	331,252	353,167			198	198	NA	NA	0.484,0.601		NA
4590	"ENSG00000095002.15_6"	"MSH2"	chr2	+	47656880	47657080	47672686	47672796	47643434	47643568	47690169	47690293	4590	1057,880	429,220			198	198	NA	NA	0.711,0.8		NA
4591	"ENSG00000085788.14_9"	"DDHD2"	chr8	+	38103750	38103818	38105230	38105353	38103259	38103468	38107225	38107265	4591	69,52	322,228			167	198	NA	NA	0.203,0.213		NA
4592	"ENSG00000085788.14_9"	"DDHD2"	chr8	+	38105230	38105353	38107225	38107321	38103701	38103818	38109429	38109546	4592	207,134	250,159			198	195	NA	NA	0.449,0.454		NA
4593	"ENSG00000133816.15_8"	"MICAL2"	chr11	+	12270730	12270793	12277189	12277297	12260982	12261132	12278331	12278518	4593	95,58	6,3			162	198	NA	NA	0.951,0.959		NA
4594	"ENSG00000112303.14_5"	"VNN2"	chr6	-	133073599	133073888	133074556	133074630	133072283	133072657	133076981	133077174	4594	0,0	4,0			173	198	NA	NA	0.0,NA		NA
4595	"ENSG00000112303.14_5"	"VNN2"	chr6	-	133073811	133073888	133074556	133074630	133072283	133072657	133076981	133077174	4595	0,0	2,0			173	176	NA	NA	0.0,NA		NA
4596	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42661155	42661200	42661507	42661535	42660511	42660619	42662920	42663008	4596	103,58	11,5			144	127	NA	NA	0.892,0.911		NA
4597	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42661507	42661535	42662920	42663008	42661155	42661200	42672037	42672067	4597	11,3	116,41			127	187	NA	NA	0.123,0.097		NA
4598	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42661507	42661535	42662920	42663008	42661155	42661200	42672662	42672808	4598	10,2	67,26			127	187	NA	NA	0.18,0.102		NA
4599	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42662920	42663008	42672037	42672067	42661507	42661535	42672662	42672808	4599	46,28	59,32			187	129	NA	NA	0.35,0.376		NA
4600	"ENSG00000114857.18_4"	"NKTR"	chr3	+	42668691	42668719	42672037	42672067	42662920	42663008	42672662	42672808	4600	25,20	114,47			127	129	NA	NA	0.182,0.302		NA
4601	"ENSG00000272325.2_6"	"NUDT3"	chr6	-	34261227	34261312	34263417	34263462	34247455	34256708	34309638	34309749	4601	369,278	1182,832			144	184	NA	NA	0.285,0.299		NA
4602	"ENSG00000106723.17_4"	"SPIN1"	chr9	+	91030521	91030614	91031558	91031681	91003345	91003453	91033692	91033866	4602	10,7	4,3			192	198	NA	NA	0.721,0.706		NA
4603	"ENSG00000115310.18_7"	"RTN4"	chr2	-	55200956	55201003	55201830	55201900	55200648	55200757	55209650	55209789	4603	1369,833	335,318			169	146	NA	NA	0.779,0.694		NA
4604	"ENSG00000085760.15_5"	"MTIF2"	chr2	-	55479612	55479789	55481789	55481961	55476530	55476670	55489451	55489563	4604	860,643	382,284			198	198	NA	NA	0.692,0.694		NA
4605	"ENSG00000085760.15_5"	"MTIF2"	chr2	-	55490775	55491001	55494704	55494771	55489451	55489563	55495713	55495875	4605	566,349	703,367			166	198	NA	NA	0.49,0.531		NA
4606	"ENSG00000165275.10_4"	"TRMT10B"	chr9	+	37768072	37768225	37769937	37770016	37763625	37763750	37770668	37770736	4606	50,37	68,34			198	178	NA	NA	0.398,0.495		NA
4607	"ENSG00000165275.10_4"	"TRMT10B"	chr9	+	37768072	37768225	37769941	37770016	37763625	37763750	37770668	37770736	4607	50,37	68,31			198	174	NA	NA	0.393,0.512		NA
4608	"ENSG00000138035.15_5"	"PNPT1"	chr2	-	55883439	55883506	55887291	55887328	55883265	55883355	55889090	55889161	4608	156,99	322,170			136	166	NA	NA	0.372,0.415		NA
4609	"ENSG00000138035.15_5"	"PNPT1"	chr2	-	55894125	55894228	55894996	55895093	55889090	55889161	55898453	55898503	4609	525,334	333,240			196	198	NA	NA	0.614,0.584		NA
4610	"ENSG00000272180.1_7"	"AC011306.1"	chr2	+	56397135	56397330	56407180	56407324	56374764	56374875	56408261	56408787	4610	20,16	3,0			198	198	NA	NA	0.87,1.0		NA
4611	"ENSG00000187555.16_8"	"USP7"	chr16	-	8993460	8993614	8994386	8994487	8992977	8993045	8994846	8994914	4611	715,521	532,361			198	198	NA	NA	0.573,0.591		NA
4612	"ENSG00000149499.11_5"	"EML3"	chr11	-	62371584	62371673	62372584	62372652	62371415	62371513	62373113	62373245	4612	100,93	198,156			167	188	NA	NA	0.362,0.402		NA
4613	"ENSG00000149499.11_5"	"EML3"	chr11	-	62372584	62372652	62373113	62373245	62371415	62371673	62373326	62373452	4613	94,167	103,71			198	167	NA	NA	0.435,0.665		NA
4614	"ENSG00000149499.11_5"	"EML3"	chr11	-	62373113	62373245	62373326	62373452	62372584	62372652	62373534	62373684	4614	59,109	125,121			198	198	NA	NA	0.321,0.474		NA
4615	"ENSG00000149499.11_5"	"EML3"	chr11	-	62373113	62373245	62373534	62373686	62372584	62372652	62374429	62374571	4615	101,110	125,121			198	198	NA	NA	0.447,0.476		NA
4616	"ENSG00000149499.11_5"	"EML3"	chr11	-	62373326	62373452	62373534	62373686	62373067	62373245	62374429	62374554	4616	101,110	95,168			198	198	NA	NA	0.515,0.396		NA
4617	"ENSG00000242086.8_7"	"MUC20-OT1"	chr3	+	195412688	195412810	195413474	195413589	195410620	195410736	195415403	195415668	4617	60,40	2,0			198	198	NA	NA	0.968,1.0		NA
4618	"ENSG00000242086.8_7"	"MUC20-OT1"	chr3	+	195416209	195416309	195423231	195423460	195415403	195415668	195425900	195426078	4618	132,95	48,49			198	198	NA	NA	0.733,0.66		NA
4619	"ENSG00000242086.8_7"	"MUC20-OT1"	chr3	+	195428250	195428366	195433876	195433997	195425900	195426078	195435004	195435678	4619	3,0	0,0			198	198	NA	NA	1.0,NA		NA
4620	"ENSG00000242086.8_7"	"MUC20-OT1"	chr3	+	195428250	195428366	195435004	195435306	195425900	195426078	195435617	195435678	4620	3,0	1,1			198	198	NA	NA	0.75,0.0		NA
4621	"ENSG00000242086.8_7"	"MUC20-OT1"	chr3	+	195444784	195445067	195456213	195456422	195435617	195435712	195456518	195456610	4621	0,0	0,0			198	198	NA	NA	NA,NA		NA
4622	"ENSG00000242086.8_7"	"MUC20-OT1"	chr3	+	195444897	195445067	195456213	195456422	195435617	195435712	195456518	195456610	4622	0,0	0,0			198	198	NA	NA	NA,NA		NA
4623	"ENSG00000132341.12_4"	"RAN"	chr12	+	131357128	131357174	131357380	131357457	131356610	131356671	131357547	131357673	4623	461,379	117,102			145	176	NA	NA	0.827,0.819		NA
4624	"ENSG00000234323.7_8"	"LINC01505"	chr9	+	109226298	109226446	109262637	109262786	109213102	109213169	109320752	109320864	4624	0,0	0,0			198	198	NA	NA	NA,NA		NA
4625	"ENSG00000234323.7_8"	"LINC01505"	chr9	+	109262637	109262786	109320752	109320864	109213096	109213169	109350657	109350745	4625	0,0	0,0			198	198	NA	NA	NA,NA		NA
4626	"ENSG00000115524.17_5"	"SF3B1"	chr2	-	198274493	198274731	198281464	198281635	198273092	198273305	198283232	198283312	4626	1011,647	850,622			198	198	NA	NA	0.543,0.51		NA
4627	"ENSG00000083896.12_5"	"YTHDC1"	chr4	-	69184543	69184580	69185840	69185923	69184407	69184447	69188466	69188633	4627	445,257	161,91			182	136	NA	NA	0.674,0.678		NA
4628	"ENSG00000162929.14_3"	"KIAA1841"	chr2	+	61298740	61298927	61300592	61300686	61297460	61297635	61304054	61304293	4628	33,20	80,63			198	193	NA	NA	0.287,0.236		NA
4629	"ENSG00000204084.13_7"	"INPP5B"	chr1	-	38348478	38348590	38351309	38351497	38345756	38345866	38352559	38352676	4629	105,80	114,78			198	198	NA	NA	0.479,0.506		NA
4630	"ENSG00000204084.13_7"	"INPP5B"	chr1	-	38397344	38397725	38406359	38406470	38357029	38357126	38409311	38409341	4630	14,16	57,49			198	198	NA	NA	0.197,0.246		NA
4631	"ENSG00000204084.13_7"	"INPP5B"	chr1	-	38397584	38397725	38406359	38406470	38357029	38357126	38409311	38409341	4631	14,16	28,24			198	198	NA	NA	0.333,0.4		NA
4632	"ENSG00000173209.23_6"	"AHSA2P"	chr2	+	61412973	61413000	61413114	61413216	61412636	61412753	61413580	61413632	4632	4,1	2,2			126	198	NA	NA	0.759,0.44		NA
4633	"ENSG00000105793.16_4"	"GTPBP10"	chr7	+	89982129	89982323	90001468	90001542	89975978	89976088	90003615	90003668	4633	372,244	295,187			198	173	NA	NA	0.524,0.533		NA
4634	"ENSG00000105793.16_4"	"GTPBP10"	chr7	+	89982129	89982323	90003615	90003668	89975978	89976088	90006820	90006928	4634	372,243	325,210			198	152	NA	NA	0.468,0.47		NA
4635	"ENSG00000105793.16_4"	"GTPBP10"	chr7	+	89983771	89983863	89984399	89984544	89982129	89982323	90001468	90001542	4635	295,209	267,152			191	198	NA	NA	0.534,0.588		NA
4636	"ENSG00000105793.16_4"	"GTPBP10"	chr7	+	89983771	89983863	89984399	89984544	89982129	89982323	90003615	90003668	4636	300,203	12,7			191	198	NA	NA	0.963,0.968		NA
4637	"ENSG00000105793.16_4"	"GTPBP10"	chr7	+	89983771	89983863	90001468	90001542	89982129	89982323	90003615	90003668	4637	300,203	301,185			191	173	NA	NA	0.474,0.498		NA
4638	"ENSG00000105793.16_4"	"GTPBP10"	chr7	+	89984399	89984544	90001468	90001542	89982129	89982323	90003615	90003668	4638	12,7	301,185			198	173	NA	NA	0.034,0.032		NA
4639	"ENSG00000263528.8_4"	"IKBKE"	chr1	+	206666598	206666711	206667252	206667324	206666355	206666452	206669444	206669607	4639	14,11	14,10			198	171	NA	NA	0.463,0.487		NA
4640	"ENSG00000189058.9_7"	"APOD"	chr3	-	195309487	195309610	195309937	195310073	195306209	195306366	195310748	195310811	4640	0,0	0,0			198	198	NA	NA	NA,NA		NA
4641	"ENSG00000096063.16_8"	"SRPK1"	chr6	-	35806113	35806206	35810311	35810381	35800742	35803265	35825037	35825145	4641	490,359	808,423			169	192	NA	NA	0.408,0.491		NA
4642	"ENSG00000163075.13_5"	"CFAP221"	chr2	+	120313612	120313815	120314583	120314981	120306660	120306761	120317264	120317351	4642	1,0	1,0			198	198	NA	NA	0.5,NA		NA
4643	"ENSG00000163075.13_5"	"CFAP221"	chr2	+	120395705	120395796	120395834	120395993	120388342	120388477	120397356	120397448	4643	0,0	0,0			190	198	NA	NA	NA,NA		NA
4644	"ENSG00000138069.18_6"	"RAB1A"	chr2	-	65316072	65316204	65318116	65318212	65313987	65315824	65325104	65325200	4644	774,636	885,579			195	198	NA	NA	0.47,0.527		NA
4645	"ENSG00000138069.18_6"	"RAB1A"	chr2	-	65318116	65318212	65325104	65325200	65315004	65315824	65331867	65331940	4645	588,600	0,1			195	195	NA	NA	1.0,0.998		NA
4646	"ENSG00000138069.18_6"	"RAB1A"	chr2	-	65318116	65318212	65325104	65325200	65316072	65316204	65331867	65331940	4646	604,620	823,636			195	195	NA	NA	0.423,0.494		NA
4647	"ENSG00000138071.13_5"	"ACTR2"	chr2	+	65482678	65482828	65488380	65488526	65480861	65480998	65492176	65492309	4647	1235,991	1577,1168			198	198	NA	NA	0.439,0.459		NA
4648	"ENSG00000138071.13_5"	"ACTR2"	chr2	+	65488380	65488526	65492176	65492309	65482678	65482828	65495697	65495889	4648	1435,993	1836,1295			198	198	NA	NA	0.439,0.434		NA
4649	"ENSG00000121481.11_4"	"RNF2"	chr1	+	185060710	185060871	185067203	185067476	185056683	185056772	185068922	185069094	4649	237,191	230,139			198	198	NA	NA	0.507,0.579		NA
4650	"ENSG00000121481.11_4"	"RNF2"	chr1	+	185062192	185062408	185067203	185067476	185060710	185060871	185068922	185069094	4650	411,336	241,145			198	198	NA	NA	0.63,0.699		NA
4651	"ENSG00000164733.21_6"	"CTSB"	chr8	-	11715366	11715449	11719853	11719987	11710837	11710988	11721884	11721972	4651	1,1	2,0			198	182	NA	NA	0.315,1.0		NA
4652	"ENSG00000164733.21_6"	"CTSB"	chr8	-	11715366	11715449	11721884	11721972	11710837	11710988	11725509	11725615	4652	14,24	1,0			187	182	NA	NA	0.932,1.0		NA
4653	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9857757	9857886	9859328	9860604	9854931	9855029	9862229	9862425	4653	86,76	131,89			198	198	NA	NA	0.396,0.461		NA
4654	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9857757	9857886	9862229	9862425	9854931	9855029	9867483	9867632	4654	86,73	119,118			198	198	NA	NA	0.42,0.382		NA
4655	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9859328	9862425	9867483	9867632	9857757	9857886	9868680	9868924	4655	96,75	157,168			198	198	NA	NA	0.379,0.309		NA
4656	"ENSG00000104886.12_5"	"PLEKHJ1"	chr19	-	2234148	2234239	2235760	2235827	2233996	2234060	2235921	2235989	4656	96,83	190,277			166	190	NA	NA	0.366,0.255		NA
4657	"ENSG00000007866.21_11"	"TEAD3"	chr6	-	35447836	35447899	35448088	35448151	35447081	35447093	35452336	35452401	4657	120,117	0,1			162	162	NA	NA	1.0,0.992		NA
4658	"ENSG00000138592.14_8"	"USP8"	chr15	+	50754476	50754519	50757243	50757388	50741596	50741682	50763829	50763992	4658	8,0	181,122			142	198	NA	NA	0.058,0.0		NA
4659	"ENSG00000178722.13_4"	"C5orf64"	chr5	+	61046163	61046371	61047496	61047597	61044428	61044522	61051658	61051771	4659	0,0	0,0			198	198	NA	NA	NA,NA		NA
4660	"ENSG00000221823.11_6"	"PPP3R1"	chr2	-	68415645	68415822	68444223	68444263	68414386	68414446	68479256	68479664	4660	24,23	349,317			139	198	NA	NA	0.089,0.094		NA
4661	"ENSG00000226622.6_9"	"AC092155.1"	chr2	-	62840740	62840837	62852087	62852146	62839450	62839526	62856487	62856595	4661	0,0	0,0			158	196	NA	NA	NA,NA		NA
4662	"ENSG00000226622.6_9"	"AC092155.1"	chr2	-	62840740	62840837	62852261	62852355	62839450	62839526	62856487	62856595	4662	0,0	0,0			193	196	NA	NA	NA,NA		NA
4663	"ENSG00000226622.6_9"	"AC092155.1"	chr2	-	62852087	62852146	62852261	62852355	62839450	62839526	62856487	62856595	4663	0,0	0,0			193	158	NA	NA	NA,NA		NA
4664	"ENSG00000226622.6_9"	"AC092155.1"	chr2	-	62852087	62852146	62852261	62852355	62839450	62839526	62858536	62858700	4664	0,0	0,0			193	158	NA	NA	NA,NA		NA
4665	"ENSG00000226622.6_9"	"AC092155.1"	chr2	-	62852087	62852146	62856487	62856595	62839450	62839526	62858536	62858700	4665	0,0	0,0			198	158	NA	NA	NA,NA		NA
4666	"ENSG00000226622.6_9"	"AC092155.1"	chr2	-	62852087	62852146	62856487	62856611	62839450	62839526	62858536	62858700	4666	0,0	0,0			198	158	NA	NA	NA,NA		NA
4667	"ENSG00000226622.6_9"	"AC092155.1"	chr2	-	62852261	62852355	62856487	62856595	62839450	62839526	62858536	62858700	4667	0,0	0,0			198	193	NA	NA	NA,NA		NA
