ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3948	"ENSG00000175221.15_10"	"MED16"	chr19	-	867962	868499	867962	868251	868415	868499
3949	"ENSG00000117480.16_4"	"FAAH"	chr1	+	46871259	46871750	46871259	46871466	46871709	46871750
3950	"ENSG00000164007.11_6"	"CLDN19"	chr1	-	43198763	43201701	43198763	43200805	43201548	43201701
3951	"ENSG00000253552.8_7"	"HOXA-AS2"	chr7	+	27163078	27164229	27163078	27163257	27163949	27164229
3952	"ENSG00000225746.12_10"	"MEG8"	chr14	+	101402108	101403825	101402108	101402218	101403739	101403825
3953	"ENSG00000225746.12_10"	"MEG8"	chr14	+	101426138	101427469	101426138	101426556	101427363	101427469
3954	"ENSG00000225746.12_10"	"MEG8"	chr14	+	101452955	101453967	101452955	101453043	101453880	101453967
3955	"ENSG00000250799.10_5"	"PRODH2"	chr19	-	36303035	36303458	36303035	36303174	36303261	36303458
3956	"ENSG00000158806.14_8"	"NPM2"	chr8	+	21882234	21882817	21882234	21882341	21882726	21882817
3957	"ENSG00000158856.18_5"	"DMTN"	chr8	+	21926526	21927029	21926526	21926571	21926929	21927029
3958	"ENSG00000231898.9_9"	"MYO3B-AS1"	chr2	-	171201308	171201642	171201308	171201443	171201572	171201642
3959	"ENSG00000239467.6_9"	"AC007405.4"	chr2	+	171633012	171633935	171633012	171633687	171633886	171633935
3960	"ENSG00000128708.13_5"	"HAT1"	chr2	+	172822307	172823470	172822307	172822429	172823363	172823470
3961	"ENSG00000136247.14_3"	"ZDHHC4"	chr7	+	6617064	6617351	6617064	6617129	6617220	6617351
3962	"ENSG00000205250.9_5"	"E2F4"	chr16	+	67226663	67227073	67226663	67226727	67226911	67227073
3963	"ENSG00000205250.9_5"	"E2F4"	chr16	+	67226663	67227073	67226663	67226773	67226911	67227073
3964	"ENSG00000103653.16_4"	"CSK"	chr15	+	75092752	75093087	75092752	75092846	75093021	75093087
3965	"ENSG00000103653.16_4"	"CSK"	chr15	+	75093021	75093263	75093021	75093087	75093163	75093263
3966	"ENSG00000103653.16_4"	"CSK"	chr15	+	75094035	75094424	75094035	75094231	75094337	75094424
3967	"ENSG00000144354.14_5"	"CDCA7"	chr2	+	174228545	174229717	174228545	174228623	174229522	174229717
3968	"ENSG00000124067.17_8"	"SLC12A4"	chr16	-	67978989	67979456	67978989	67979123	67979271	67979456
3969	"ENSG00000124067.17_8"	"SLC12A4"	chr16	-	67984556	67984963	67984556	67984614	67984864	67984963
3970	"ENSG00000124067.17_8"	"SLC12A4"	chr16	-	67984864	67985207	67984864	67984963	67985042	67985207
3971	"ENSG00000281732.1_7"	"Z84468.1"	chr22	-	48942324	48942824	48942324	48942415	48942504	48942824
3972	"ENSG00000113163.17_7"	"CERT1"	chr5	-	74696029	74698883	74696029	74696116	74698796	74698883
3973	"ENSG00000113163.17_7"	"CERT1"	chr5	-	74696029	74698883	74696029	74696122	74698796	74698883
3974	"ENSG00000172936.15_8"	"MYD88"	chr3	+	38181878	38182339	38181878	38182040	38182247	38182339
3975	"ENSG00000172936.15_8"	"MYD88"	chr3	+	38181878	38182339	38181878	38182059	38182247	38182339
3976	"ENSG00000172936.15_8"	"MYD88"	chr3	+	38181878	38182339	38181878	38182083	38182247	38182339
3977	"ENSG00000155636.15_5"	"RBM45"	chr2	+	178988248	178988639	178988248	178988378	178988554	178988639
3978	"ENSG00000165555.9_6"	"NOXRED1"	chr14	-	77872255	77873218	77872255	77872478	77873066	77873218
3979	"ENSG00000063660.9_5"	"GPC1"	chr2	+	241402763	241404163	241402763	241402929	241404032	241404163
3980	"ENSG00000166169.17_8"	"POLL"	chr10	-	103344358	103344676	103344358	103344477	103344634	103344676
3981	"ENSG00000144369.13_4"	"FAM171B"	chr2	+	187611818	187611977	187611818	187611964	187611966	187611977
3982	"ENSG00000143954.13_4"	"REG3G"	chr2	+	79253208	79253957	79253208	79253295	79253838	79253957
3983	"ENSG00000109323.11_9"	"MANBA"	chr4	-	103585841	103590206	103585841	103586009	103590119	103590206
3984	"ENSG00000160593.19_10"	"JAML"	chr11	-	118067449	118068806	118067449	118067536	118068682	118068806
3985	"ENSG00000160593.19_10"	"JAML"	chr11	-	118067449	118068806	118067449	118067536	118068712	118068806
3986	"ENSG00000160593.19_10"	"JAML"	chr11	-	118071188	118074380	118071188	118071327	118074142	118074380
3987	"ENSG00000115211.16_6"	"EIF2B4"	chr2	-	27590612	27590689	27590612	27590669	27590671	27590689
3988	"ENSG00000115211.16_6"	"EIF2B4"	chr2	-	27592280	27592786	27592280	27592416	27592742	27592786
3989	"ENSG00000115211.16_6"	"EIF2B4"	chr2	-	27592742	27592786	27592742	27592758	27592760	27592786
3990	"ENSG00000237401.8_8"	"LINC01304"	chr2	-	4007153	4008146	4007153	4007364	4007505	4008146
3991	"ENSG00000215182.6"	"MUC5AC"	chr11	+	1155523	1155785	1155523	1155669	1155671	1155785
3992	"ENSG00000215182.6"	"MUC5AC"	chr11	+	1156148	1156263	1156148	1156187	1156189	1156263
3993	"ENSG00000168993.15_6"	"CPLX1"	chr4	-	786220	786396	786220	786235	786298	786396
3994	"ENSG00000237772.2_8"	"LINC02631"	chr2	+	139359187	139360011	139359187	139359405	139359838	139360011
3995	"ENSG00000255052.5_7"	"FAM66D"	chr8	+	12002931	12003209	12002931	12003055	12003147	12003209
3996	"ENSG00000023191.17_5"	"RNH1"	chr11	-	499014	499999	499014	499185	499828	499999
3997	"ENSG00000132517.15_6"	"SLC52A1"	chr17	-	4936555	4937653	4936555	4936679	4936773	4937653
3998	"ENSG00000132517.15_6"	"SLC52A1"	chr17	-	4936773	4938008	4936773	4937653	4937771	4938008
3999	"ENSG00000178028.14_6"	"DMAP1"	chr1	+	44679142	44679530	44679142	44679334	44679420	44679530
4000	"ENSG00000221968.9_8"	"FADS3"	chr11	-	61643830	61644435	61643830	61643927	61644337	61644435
4001	"ENSG00000221968.9_8"	"FADS3"	chr11	-	61643830	61645687	61643830	61643927	61645626	61645687
4002	"ENSG00000221968.9_8"	"FADS3"	chr11	-	61643830	61645687	61643830	61644435	61645626	61645687
4003	"ENSG00000110719.10_6"	"TCIRG1"	chr11	+	67810412	67810964	67810412	67810498	67810837	67810964
4004	"ENSG00000110719.10_6"	"TCIRG1"	chr11	+	67815113	67815439	67815113	67815271	67815348	67815439
4005	"ENSG00000197121.15_5"	"PGAP1"	chr2	-	197711726	197712761	197711726	197711924	197712670	197712761
4006	"ENSG00000115942.9_5"	"ORC2"	chr2	-	201778017	201778715	201778017	201778136	201778653	201778715
4007	"ENSG00000226312.7_8"	"CFLAR-AS1"	chr2	-	202013456	202013923	202013456	202013594	202013847	202013923
4008	"ENSG00000126012.12_6"	"KDM5C"	chrX	-	53227671	53228070	53227671	53227819	53227945	53228070
4009	"ENSG00000076344.16_7"	"RGS11"	chr16	-	324213	325082	324213	324265	324975	325082
4010	"ENSG00000204771.5"	"CTD-3232M19.2"	chr8	+	145485069	145485305	145485069	145485172	145485239	145485305
4011	"ENSG00000272462.3_7"	"U91328.1"	chr6	+	25998130	26002003	25998130	25998513	26001477	26002003
4012	"ENSG00000160613.13_6"	"PCSK7"	chr11	-	117093923	117094932	117093923	117094024	117094793	117094932
4013	"ENSG00000189223.15_6"	"PAX8-AS1"	chr2	+	114012966	114017161	114012966	114013126	114016840	114017161
4014	"ENSG00000164050.13_5"	"PLXNB1"	chr3	-	48451863	48452445	48451863	48451967	48452276	48452445
4015	"ENSG00000164050.13_5"	"PLXNB1"	chr3	-	48453271	48453713	48453271	48453418	48453646	48453713
4016	"ENSG00000164050.13_5"	"PLXNB1"	chr3	-	48454477	48455227	48454477	48454578	48455078	48455227
4017	"ENSG00000164050.13_5"	"PLXNB1"	chr3	-	48460985	48461666	48460985	48461083	48461632	48461666
4018	"ENSG00000183760.11_8"	"ACP7"	chr19	+	39591219	39591493	39591219	39591282	39591378	39591493
4019	"ENSG00000127948.16_6"	"POR"	chr7	+	75615476	75616173	75615476	75615559	75615654	75616173
4020	"ENSG00000244754.9_6"	"N4BP2L2"	chr13	-	33112754	33112929	33112754	33112821	33112914	33112929
4021	"ENSG00000159363.18_6"	"ATP13A2"	chr1	-	17312957	17313451	17312957	17313127	17313299	17313451
4022	"ENSG00000197756.10_4"	"RPL37A"	chr2	+	217363547	217364121	217363547	217363600	217363992	217364121
4023	"ENSG00000197756.10_4"	"RPL37A"	chr2	+	217363808	217364121	217363808	217363874	217363992	217364121
4024	"ENSG00000197756.10_4"	"RPL37A"	chr2	+	217364671	217366190	217364671	217364754	217366063	217366190
4025	"ENSG00000176371.14_6"	"ZSCAN2"	chr15	+	85163832	85165945	85163832	85164003	85165808	85165945
4026	"ENSG00000176371.14_6"	"ZSCAN2"	chr15	+	85163832	85165945	85163832	85164003	85165876	85165945
4027	"ENSG00000053524.12_6"	"MCF2L2"	chr3	-	182941885	182946154	182941885	182941978	182946084	182946154
4028	"ENSG00000074582.15_7"	"BCS1L"	chr2	+	219526919	219527402	219526919	219526983	219527232	219527402
4029	"ENSG00000074582.15_7"	"BCS1L"	chr2	+	219526919	219527402	219526919	219526983	219527237	219527402
4030	"ENSG00000127507.18_7"	"ADGRE2"	chr19	-	14876469	14877193	14876469	14876616	14877046	14877193
4031	"ENSG00000203801.8_6"	"LINC00222"	chr6	+	109088198	109089659	109088198	109088472	109089593	109089659
4032	"ENSG00000163516.14_5"	"ANKZF1"	chr2	+	220097800	220098155	220097800	220097913	220098007	220098155
4033	"ENSG00000163516.14_5"	"ANKZF1"	chr2	+	220098854	220100034	220098854	220099010	220099547	220100034
4034	"ENSG00000163516.14_5"	"ANKZF1"	chr2	+	220098854	220100597	220098854	220100034	220100429	220100597
4035	"ENSG00000163516.14_5"	"ANKZF1"	chr2	+	220100731	220101373	220100731	220100817	220101043	220101373
4036	"ENSG00000008226.20_5"	"DLEC1"	chr3	+	38136369	38137437	38136369	38136562	38137378	38137437
4037	"ENSG00000134253.10_8"	"TRIM45"	chr1	-	117653681	117655075	117653681	117653834	117654716	117655075
4038	"ENSG00000100650.16_5"	"SRSF5"	chr14	+	70235514	70235968	70235514	70235613	70235898	70235968
4039	"ENSG00000100650.16_5"	"SRSF5"	chr14	+	70235898	70237257	70235898	70235968	70236227	70237257
4040	"ENSG00000100650.16_5"	"SRSF5"	chr14	+	70235514	70237257	70235514	70235613	70237183	70237257
4041	"ENSG00000100650.16_5"	"SRSF5"	chr14	+	70235514	70237257	70235514	70235968	70237183	70237257
4042	"ENSG00000100650.16_5"	"SRSF5"	chr14	+	70237910	70238722	70237910	70238261	70238633	70238722
4043	"ENSG00000135775.14_5"	"COG2"	chr1	+	230805101	230807386	230805101	230805281	230807261	230807386
4044	"ENSG00000130305.17_5"	"NSUN5"	chr7	-	72721579	72722550	72721579	72721640	72722427	72722550
4045	"ENSG00000130305.17_5"	"NSUN5"	chr7	-	72721579	72722550	72721579	72721754	72722427	72722550
4046	"ENSG00000122515.15_6"	"ZMIZ2"	chr7	+	44801047	44801504	44801047	44801192	44801293	44801504
4047	"ENSG00000186417.14_7"	"GLDN"	chr15	+	51669454	51669697	51669454	51669494	51669645	51669697
4048	"ENSG00000145736.14_8"	"GTF2H2"	chr5	-	70344588	70344985	70344588	70344676	70344894	70344985
4049	"ENSG00000236432.8_8"	"MFF-DT"	chr2	-	228129384	228133485	228129384	228130154	228130590	228133485
4050	"ENSG00000236432.8_8"	"MFF-DT"	chr2	-	228130590	228133485	228130590	228130651	228133343	228133485
4051	"ENSG00000164970.15_6"	"FAM219A"	chr9	-	34398181	34401120	34398181	34398342	34401025	34401120
4052	"ENSG00000102904.14_6"	"TSNAXIP1"	chr16	+	67859569	67859979	67859569	67859739	67859819	67859979
4053	"ENSG00000102904.14_6"	"TSNAXIP1"	chr16	+	67859569	67860185	67859569	67859979	67860054	67860185
4054	"ENSG00000102904.14_6"	"TSNAXIP1"	chr16	+	67861375	67861967	67861375	67861482	67861655	67861967
4055	"ENSG00000135917.15_7"	"SLC19A3"	chr2	-	228566884	228567407	228566884	228567036	228567307	228567407
4056	"ENSG00000204344.14_4"	"STK19"	chr6	+	31947190	31948325	31947190	31947330	31948227	31948325
4057	"ENSG00000103512.15_5"	"NOMO1"	chr16	+	14989370	14990013	14989370	14989498	14989829	14990013
4058	"ENSG00000103512.15_5"	"NOMO1"	chr16	+	14989370	14990013	14989370	14989551	14989829	14990013
4059	"ENSG00000143494.15_6"	"VASH2"	chr1	+	213124680	213125160	213124680	213124734	213124930	213125160
4060	"ENSG00000143494.15_6"	"VASH2"	chr1	+	213124680	213125160	213124680	213124738	213124976	213125160
4061	"ENSG00000165863.17_5"	"C10orf82"	chr10	-	118424271	118425337	118424271	118424458	118425118	118425337
4062	"ENSG00000171606.18_5"	"ZNF274"	chr19	+	58718086	58718568	58718086	58718360	58718360	58718568
4063	"ENSG00000197223.11_4"	"C1D"	chr2	-	68273119	68273542	68273119	68273175	68273475	68273542
4064	"ENSG00000112531.17_5"	"QKI"	chr6	+	163984451	163991177	163984451	163984751	163985698	163991177
4065	"ENSG00000112531.17_5"	"QKI"	chr6	+	163984451	163991177	163984451	163984751	163986977	163991177
4066	"ENSG00000144895.12_6"	"EIF2A"	chr3	+	150285688	150285833	150285688	150285716	150285799	150285833
4067	"ENSG00000144895.12_6"	"EIF2A"	chr3	+	150285688	150285833	150285688	150285716	150285803	150285833
4068	"ENSG00000104972.15_4"	"LILRB1"	chr19	+	55147007	55148103	55147007	55147060	55147944	55148103
4069	"ENSG00000104972.15_4"	"LILRB1"	chr19	+	55147007	55148103	55147007	55147060	55147947	55148103
4070	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800223	26799973	26800018	26800193	26800223
4071	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800223	26799973	26800076	26800193	26800223
4072	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800626	26799973	26800018	26800575	26800626
4073	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26799973	26800626	26799973	26800223	26800575	26800626
4074	"ENSG00000198830.11_4"	"HMGN2"	chr1	+	26800193	26800626	26800193	26800308	26800575	26800626
4075	"ENSG00000115053.16_6"	"NCL"	chr2	-	232322976	232323836	232322976	232323100	232323711	232323836
4076	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41192600	41193550	41192600	41192952	41193378	41193550
4077	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41196660	41198336	41196660	41196718	41196943	41198336
4078	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41196660	41198336	41196660	41196718	41198288	41198336
4079	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41196943	41198336	41196943	41198165	41198288	41198336
4080	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41196660	41198336	41196660	41196718	41198291	41198336
4081	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41200736	41201906	41200736	41200869	41201747	41201906
4082	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41201747	41202089	41201747	41201906	41201989	41202089
4083	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41202468	41203381	41202468	41202604	41202989	41203381
4084	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41201989	41203381	41201989	41202089	41203282	41203381
4085	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41202468	41203381	41202468	41202604	41203282	41203381
4086	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41202989	41203381	41202989	41203075	41203282	41203381
4087	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41204432	41204801	41204432	41204577	41204656	41204801
4088	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41205481	41205875	41205481	41205663	41205746	41205875
4089	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41205481	41205875	41205481	41205663	41205757	41205875
4090	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41206111	41206704	41206111	41206265	41206564	41206704
4091	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41206111	41206704	41206111	41206265	41206567	41206704
4092	"ENSG00000215301.10_9"	"DDX3X"	chrX	+	41206564	41209139	41206564	41206704	41206892	41209139
4093	"ENSG00000225180.8_8"	"PVALEF"	chr17	+	79155358	79155881	79155358	79155494	79155765	79155881
4094	"ENSG00000187527.11_6"	"ATP13A5"	chr3	-	192994538	192994619	192994538	192994554	192994556	192994619
4095	"ENSG00000204252.14_6"	"HLA-DOA"	chr6	-	32974856	32975369	32974856	32974992	32975087	32975369
4096	"ENSG00000130561.17_7"	"SAG"	chr2	+	234235766	234237259	234235766	234235843	234237123	234237259
4097	"ENSG00000130561.17_7"	"SAG"	chr2	+	234235766	234238223	234235766	234237259	234238138	234238223
4098	"ENSG00000130561.17_7"	"SAG"	chr2	+	234240285	234243457	234240285	234240358	234242877	234243457
4099	"ENSG00000213722.9_8"	"DDAH2"	chr6	-	31695949	31696522	31695949	31696069	31696422	31696522
4100	"ENSG00000115649.16_7"	"CNPPD1"	chr2	-	220039499	220039830	220039499	220039628	220039709	220039830
4101	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923384	20923862	20923384	20923487	20923736	20923862
4102	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923384	20923862	20923384	20923548	20923736	20923862
4103	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923384	20923862	20923384	20923553	20923736	20923862
4104	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923736	20924260	20923736	20923862	20924072	20924260
4105	"ENSG00000100823.12_5"	"APEX1"	chr14	+	20923736	20924260	20923736	20923932	20924072	20924260
4106	"ENSG00000125149.12_7"	"C16orf70"	chr16	+	67166348	67166814	67166348	67166428	67166719	67166814
4107	"ENSG00000258498.8_5"	"DIO3OS"	chr14	-	102023644	102024156	102023644	102023831	102023985	102024156
4108	"ENSG00000258498.8_5"	"DIO3OS"	chr14	-	102023640	102024156	102023640	102023831	102024090	102024156
4109	"ENSG00000258498.8_5"	"DIO3OS"	chr14	-	102023640	102025171	102023640	102024156	102024969	102025171
4110	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86704999	86705388	86704999	86705152	86705292	86705388
4111	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86705730	86707485	86705730	86705858	86707289	86707485
4112	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86709580	86711281	86709580	86709817	86711109	86711281
4113	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86716642	86718180	86716642	86716782	86718003	86718180
4114	"ENSG00000115548.17_5"	"KDM3A"	chr2	+	86718263	86719839	86718263	86718398	86719161	86719839
4115	"ENSG00000132330.18_6"	"SCLY"	chr2	+	238999858	239003163	238999858	238999895	239003060	239003163
4116	"ENSG00000172602.11_7"	"RND1"	chr12	-	49250927	49252024	49250927	49251097	49251777	49252024
4117	"ENSG00000172602.11_7"	"RND1"	chr12	-	49254779	49255901	49254779	49254914	49255791	49255901
4118	"ENSG00000130811.12_7"	"EIF3G"	chr19	-	10229543	10229847	10229543	10229632	10229742	10229847
4119	"ENSG00000130811.12_7"	"EIF3G"	chr19	-	10229543	10229847	10229543	10229632	10229763	10229847
4120	"ENSG00000258779.8_8"	"LINC01568"	chr16	+	73454555	73455295	73454555	73454647	73454996	73455295
4121	"ENSG00000146830.10_5"	"GIGYF1"	chr7	-	100281642	100281960	100281642	100281780	100281859	100281960
4122	"ENSG00000146830.10_5"	"GIGYF1"	chr7	-	100283596	100284056	100283596	100283702	100283802	100284056
4123	"ENSG00000142330.20_5"	"CAPN10"	chr2	+	241535350	241535938	241535350	241535569	241535735	241535938
4124	"ENSG00000215845.11_7"	"TSTD1"	chr1	-	161007420	161007865	161007420	161007616	161007702	161007865
4125	"ENSG00000134107.5_4"	"BHLHE40"	chr3	+	5021646	5022093	5021646	5021716	5021985	5022093
4126	"ENSG00000146205.14_7"	"ANO7"	chr2	+	242162600	242163196	242162600	242162691	242163076	242163196
4127	"ENSG00000146205.14_7"	"ANO7"	chr2	+	242162600	242163370	242162600	242163196	242163319	242163370
4128	"ENSG00000178252.18_6"	"WDR6"	chr3	+	49049067	49051726	49049067	49051549	49051642	49051726
4129	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242174535	242175009	242174535	242174670	242174904	242175009
4130	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242174535	242175009	242174535	242174690	242174904	242175009
4131	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242208368	242208710	242208368	242208520	242208615	242208710
4132	"ENSG00000115677.17_8"	"HDLBP"	chr2	-	242208368	242208710	242208368	242208520	242208620	242208710
4133	"ENSG00000245067.7_8"	"IGFBP7-AS1"	chr4	+	58067298	58067986	58067298	58067381	58067951	58067986
4134	"ENSG00000006607.14_7"	"FARP2"	chr2	+	242433422	242434255	242433422	242433556	242433891	242434255
4135	"ENSG00000125046.15_7"	"SSUH2"	chr3	-	8675351	8676331	8675351	8675481	8676083	8676331
4136	"ENSG00000277586.3_5"	"NEFL"	chr8	-	24810988	24811309	24810988	24811064	24811065	24811309
4137	"ENSG00000277586.3_5"	"NEFL"	chr8	-	24811694	24811819	24811694	24811734	24811735	24811819
4138	"ENSG00000277586.3_5"	"NEFL"	chr8	-	24812985	24814126	24812985	24813158	24813437	24814126
4139	"ENSG00000166394.15_5"	"CYB5R2"	chr11	-	7689708	7693754	7689708	7689792	7693681	7693754
4140	"ENSG00000128438.10_5"	"TBC1D27P"	chr17	-	16832834	16833722	16832834	16833307	16833622	16833722
4141	"ENSG00000076864.19_8"	"RAP1GAP"	chr1	-	21925986	21926110	21925986	21926068	21926073	21926110
4142	"ENSG00000076864.19_8"	"RAP1GAP"	chr1	-	21929296	21930405	21929296	21929406	21930150	21930405
4143	"ENSG00000076864.19_8"	"RAP1GAP"	chr1	-	21929296	21930405	21929296	21929406	21930327	21930405
4144	"ENSG00000111445.14_4"	"RFC5"	chr12	+	118455494	118455858	118455494	118455620	118455799	118455858
4145	"ENSG00000111445.14_4"	"RFC5"	chr12	+	118455494	118455858	118455494	118455657	118455799	118455858
4146	"ENSG00000104497.14_7"	"SNX16"	chr8	-	82751846	82752317	82751846	82751986	82752073	82752317
4147	"ENSG00000170703.15_4"	"TTLL6"	chr17	-	46881252	46882353	46881252	46881290	46882133	46882353
4148	"ENSG00000170703.15_4"	"TTLL6"	chr17	-	46881252	46882353	46881252	46881885	46882133	46882353
4149	"ENSG00000235997.3_6"	"LINC01936"	chr2	+	30572802	30575297	30572802	30573012	30574056	30575297
4150	"ENSG00000206573.9_10"	"THUMPD3-AS1"	chr3	-	9431973	9433510	9431973	9432181	9432568	9433510
4151	"ENSG00000206573.9_10"	"THUMPD3-AS1"	chr3	-	9431973	9433510	9431973	9432181	9433110	9433510
4152	"ENSG00000206573.9_10"	"THUMPD3-AS1"	chr3	-	9431973	9433510	9431973	9432181	9433362	9433510
4153	"ENSG00000168137.18_8"	"SETD5"	chr3	+	9516132	9516840	9516132	9516266	9516751	9516840
