ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4496	"ENSG00000108528.14_5"	"SLC25A11"	chr17	-	4841448	4841724	4841448	4841548	4841633	4841724	4496	20,10	503,402			184	99	NA	NA	0.021,0.013		NA
4497	"ENSG00000171824.14_6"	"EXOSC10"	chr1	-	11136898	11137708	11136898	11137005	11137657	11137708	4497	236,177	2,0			751	99	NA	NA	0.94,1.0		NA
4498	"ENSG00000253281.7_8"	"AC092819.1"	chr8	-	59171084	59172583	59171084	59171835	59172302	59172583	4498	0,0	0,0			566	99	NA	NA	NA,NA		NA
4499	"ENSG00000253281.7_8"	"AC092819.1"	chr8	-	59171084	59172583	59171084	59171835	59172306	59172583	4499	0,0	0,0			570	99	NA	NA	NA,NA		NA
4500	"ENSG00000168404.13_6"	"MLKL"	chr16	-	74708857	74709302	74708857	74708998	74709221	74709302	4500	0,1	1,0			322	99	NA	NA	0.0,1.0		NA
4501	"ENSG00000168404.13_6"	"MLKL"	chr16	-	74708857	74709302	74708857	74708998	74709252	74709302	4501	0,1	11,17			353	99	NA	NA	0.0,0.016		NA
4502	"ENSG00000137563.12_5"	"GGH"	chr8	-	63936465	63936745	63936465	63936556	63936638	63936745	4502	7,6	607,420			181	99	NA	NA	0.006,0.008		NA
4503	"ENSG00000177425.11_7"	"PAWR"	chr12	-	79978658	79986473	79978658	79978928	79986390	79986473	4503	0,0	0,0			7561	99	NA	NA	NA,NA		NA
4504	"ENSG00000185728.17_8"	"YTHDF3"	chr8	+	64098705	64100303	64098705	64098729	64098729	64100303	4504	0,0	0,0			99	99	NA	NA	NA,NA		NA
4505	"ENSG00000253894.2_7"	"AC011124.2"	chr8	+	64379699	64382504	64379699	64379823	64382176	64382504	4505	0,0	0,0			2452	99	NA	NA	NA,NA		NA
4506	"ENSG00000090006.18_6"	"LTBP4"	chr19	+	41122794	41123093	41122794	41122926	41123005	41123093	4506	6,4	37,70			178	99	NA	NA	0.083,0.031		NA
4507	"ENSG00000090006.18_6"	"LTBP4"	chr19	+	41123005	41123130	41123005	41123093	41123093	41123130	4507	0,3	0,0			99	99	NA	NA	NA,1.0		NA
4508	"ENSG00000253734.2_6"	"LINC01289"	chr8	+	64691005	64693479	64691005	64691632	64693005	64693479	4508	0,0	0,0			1472	99	NA	NA	NA,NA		NA
4509	"ENSG00000142185.16_8"	"TRPM2"	chr21	+	45811154	45811508	45811154	45811325	45811385	45811508	4509	0,0	0,0			159	99	NA	NA	NA,NA		NA
4510	"ENSG00000178460.18_4"	"MCMDC2"	chr8	+	67786560	67786821	67786560	67786691	67786761	67786821	4510	0,0	0,0			169	99	NA	NA	NA,NA		NA
4511	"ENSG00000121022.14_7"	"COPS5"	chr8	-	67955316	67958195	67955316	67955552	67958046	67958195	4511	248,195	246,256			2593	99	NA	NA	0.037,0.028		NA
4512	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12898080	12898379	12898080	12898201	12898279	12898379	4512	22,14	235,174			177	99	NA	NA	0.05,0.043		NA
4513	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12899256	12900002	12899256	12899295	12899863	12900002	4513	37,10	324,245			667	99	NA	NA	0.017,0.006		NA
4514	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12905590	12905896	12905590	12905676	12905757	12905896	4514	21,17	451,286			180	99	NA	NA	0.025,0.032		NA
4515	"ENSG00000006744.19_7"	"ELAC2"	chr17	-	12905590	12905896	12905590	12905676	12905762	12905896	4515	45,25	5,0			185	99	NA	NA	0.828,1.0		NA
4516	"ENSG00000112787.13_8"	"FBRSL1"	chr12	+	133150904	133151150	133150904	133150934	133151078	133151150	4516	0,3	91,185			243	99	NA	NA	0.0,0.007		NA
4517	"ENSG00000104313.20_7"	"EYA1"	chr8	-	72233968	72234503	72233968	72234047	72234433	72234503	4517	0,0	0,0			485	99	NA	NA	NA,NA		NA
4518	"ENSG00000104313.20_7"	"EYA1"	chr8	-	72233968	72234503	72233968	72234111	72234433	72234503	4518	0,0	0,0			421	99	NA	NA	NA,NA		NA
4519	"ENSG00000104313.20_7"	"EYA1"	chr8	-	72233968	72234503	72233968	72234114	72234433	72234503	4519	0,0	0,0			418	99	NA	NA	NA,NA		NA
4520	"ENSG00000166387.13_10"	"PPFIBP2"	chr11	+	7674254	7674987	7674254	7674431	7674732	7674987	4520	23,7	0,0			400	99	NA	NA	1.0,1.0		NA
4521	"ENSG00000174562.13_5"	"KLK15"	chr19	-	51329876	51330417	51329876	51330013	51330133	51330417	4521	0,0	0,0			219	99	NA	NA	NA,NA		NA
4522	"ENSG00000174562.13_5"	"KLK15"	chr19	-	51329876	51330417	51329876	51330013	51330251	51330417	4522	0,0	0,0			337	99	NA	NA	NA,NA		NA
4523	"ENSG00000253235.2_9"	"AC111149.1"	chr8	-	74280613	74281590	74280613	74281264	74281447	74281590	4523	0,0	0,0			282	99	NA	NA	NA,NA		NA
4524	"ENSG00000251573.2_7"	"LINC02106"	chr5	-	50265050	50265411	50265050	50265157	50265338	50265411	4524	0,5	0,0			280	99	NA	NA	NA,1.0		NA
4525	"ENSG00000105426.17_6"	"PTPRS"	chr19	-	5218430	5219478	5218430	5218543	5219320	5219478	4525	33,14	17,22			876	99	NA	NA	0.18,0.067		NA
4526	"ENSG00000160808.11_6"	"MYL3"	chr3	-	46899361	46899762	46899361	46899591	46899720	46899762	4526	0,0	0,0			228	99	NA	NA	NA,NA		NA
4527	"ENSG00000205189.12_4"	"ZBTB10"	chr8	+	81430637	81430814	81430637	81430673	81430745	81430814	4527	22,25	0,0			171	99	NA	NA	1.0,1.0		NA
4528	"ENSG00000244045.13_6"	"TMEM199"	chr17	+	26687551	26687870	26687551	26687594	26687757	26687870	4528	4,3	110,62			262	99	NA	NA	0.014,0.018		NA
4529	"ENSG00000244045.13_6"	"TMEM199"	chr17	+	26687551	26687870	26687551	26687599	26687757	26687870	4529	4,3	0,0			257	99	NA	NA	1.0,1.0		NA
4530	"ENSG00000167992.13_5"	"VWCE"	chr11	-	61058735	61059048	61058735	61058825	61058953	61059048	4530	0,0	0,0			227	99	NA	NA	NA,NA		NA
4531	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21458388	21458757	21458388	21458542	21458622	21458757	4531	34,16	238,190			179	99	NA	NA	0.073,0.045		NA
4532	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21461276	21462222	21461276	21461350	21462127	21462222	4532	342,196	209,203			876	99	NA	NA	0.156,0.098		NA
4533	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21462952	21463392	21462952	21463060	21463323	21463392	4533	444,316	596,370			362	99	NA	NA	0.169,0.189		NA
4534	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21464059	21464451	21464059	21464110	21464367	21464451	4534	158,104	1023,747			356	99	NA	NA	0.041,0.037		NA
4535	"ENSG00000026950.17_6"	"BTN3A1"	chr6	+	26410121	26410260	26410121	26410142	26410233	26410260	4535	11,15	9,5			190	99	NA	NA	0.389,0.61		NA
4536	"ENSG00000070404.10_8"	"FSTL3"	chr19	+	681332	681771	681332	681560	681649	681771	4536	0,0	2,8			188	99	NA	NA	0.0,0.0		NA
4537	"ENSG00000167535.8_5"	"CACNB3"	chr12	+	49218451	49219026	49218451	49218516	49218945	49219026	4537	1,0	4,1			528	99	NA	NA	0.045,0.0		NA
4538	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40026487	40027875	40026487	40026794	40027744	40027875	4538	292,210	1,2			1049	99	NA	NA	0.965,0.908		NA
4539	"ENSG00000090621.14_8"	"PABPC4"	chr1	-	40041430	40042462	40041430	40041895	40042223	40042462	4539	451,483	0,1			427	99	NA	NA	1.0,0.991		NA
4540	"ENSG00000103067.14_9"	"ESRP2"	chr16	-	68266479	68266718	68266479	68266590	68266663	68266718	4540	0,0	0,0			172	99	NA	NA	NA,NA		NA
4541	"ENSG00000103067.14_9"	"ESRP2"	chr16	-	68266479	68266718	68266479	68266620	68266663	68266718	4541	0,0	0,0			142	99	NA	NA	NA,NA		NA
4542	"ENSG00000254231.3_8"	"AC103760.1"	chr8	-	87347931	87350616	87347931	87347990	87350348	87350616	4542	0,4	0,0			2457	99	NA	NA	NA,1.0		NA
4543	"ENSG00000105967.16_6"	"TFEC"	chr7	-	115580002	115582094	115580002	115580498	115581946	115582094	4543	0,0	0,0			1547	99	NA	NA	NA,NA		NA
4544	"ENSG00000104327.7_6"	"CALB1"	chr8	-	91072856	91075381	91072856	91072928	91075327	91075381	4544	143,81	190,187			2498	99	NA	NA	0.029,0.017		NA
4545	"ENSG00000185664.14_9"	"PMEL"	chr12	-	56350732	56351455	56350732	56350843	56350969	56351455	4545	3,6	0,0			225	99	NA	NA	1.0,1.0		NA
4546	"ENSG00000079616.13_3"	"KIF22"	chr16	+	29809913	29810505	29809913	29810068	29810295	29810505	4546	24,16	636,427			326	99	NA	NA	0.011,0.011		NA
4547	"ENSG00000079616.13_3"	"KIF22"	chr16	+	29810584	29811102	29810584	29810815	29810948	29811102	4547	38,29	1438,1150			232	99	NA	NA	0.011,0.011		NA
4548	"ENSG00000281731.3_9"	"METTL14-DT"	chr4	-	119599198	119601738	119599198	119599293	119601643	119601738	4548	17,12	0,0			2449	99	NA	NA	1.0,1.0		NA
4549	"ENSG00000164674.15_3"	"SYTL3"	chr6	+	159083781	159084410	159083781	159083844	159084236	159084410	4549	1,0	0,0			491	99	NA	NA	1.0,NA		NA
4550	"ENSG00000049768.16_7"	"FOXP3"	chrX	-	49107794	49108226	49107794	49107944	49108124	49108226	4550	5,0	1,1			279	99	NA	NA	0.64,0.0		NA
4551	"ENSG00000049768.16_7"	"FOXP3"	chrX	-	49113207	49113469	49113207	49113312	49113381	49113469	4551	0,0	0,1			168	99	NA	NA	NA,0.0		NA
4552	"ENSG00000108622.11_6"	"ICAM2"	chr17	-	62082466	62082733	62082466	62082611	62082683	62082733	4552	1224,792	0,0			171	99	NA	NA	1.0,1.0		NA
4553	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95878385	95878579	95878385	95878419	95878539	95878579	4553	30,11	16,9			219	99	NA	NA	0.459,0.356		NA
4554	"ENSG00000164941.14_7"	"INTS8"	chr8	+	95879367	95879565	95879367	95879424	95879503	95879565	4554	17,14	451,331			178	99	NA	NA	0.021,0.023		NA
4555	"ENSG00000184702.20_9"	"SEPTIN5"	chr22	+	19709344	19709862	19709344	19709480	19709759	19709862	4555	25,61	260,706			378	99	NA	NA	0.025,0.022		NA
4556	"ENSG00000184702.20_9"	"SEPTIN5"	chr22	+	19709759	19710842	19709759	19709862	19709950	19710842	4556	0,3	162,514			187	99	NA	NA	0.0,0.003		NA
4557	"ENSG00000082458.12_5"	"DLG3"	chrX	+	69670018	69670633	69670018	69670155	69670488	69670633	4557	0,0	0,0			432	99	NA	NA	NA,NA		NA
4558	"ENSG00000082458.12_5"	"DLG3"	chrX	+	69720320	69720839	69720320	69720430	69720747	69720839	4558	0,0	69,50			416	99	NA	NA	0.0,0.0		NA
4559	"ENSG00000160051.11_4"	"IQCC"	chr1	+	32671754	32672362	32671754	32671898	32672109	32672362	4559	66,57	69,41			310	99	NA	NA	0.234,0.307		NA
4560	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119181465	119181895	119181465	119181613	119181799	119181895	4560	47,40	130,127			285	99	NA	NA	0.112,0.099		NA
4561	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119181465	119182131	119181465	119181613	119181989	119182131	4561	93,68	0,1			475	99	NA	NA	1.0,0.934		NA
4562	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119181465	119182131	119181465	119181895	119181989	119182131	4562	47,29	928,789			193	99	NA	NA	0.025,0.019		NA
4563	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119183479	119185286	119183479	119183659	119185198	119185286	4563	103,66	351,277			1638	99	NA	NA	0.017,0.014		NA
4564	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119185542	119185973	119185542	119185741	119185848	119185973	4564	20,85	0,0			206	99	NA	NA	1.0,1.0		NA
4565	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119185542	119185973	119185542	119185750	119185848	119185973	4565	3,5	146,371			197	99	NA	NA	0.01,0.007		NA
4566	"ENSG00000171916.17_4"	"LGALS9C"	chr17	+	18395770	18396173	18395770	18395859	18396010	18396173	4566	0,0	0,0			250	99	NA	NA	NA,NA		NA
4567	"ENSG00000188725.8_5"	"SMIM15"	chr5	-	60458043	60458295	60458043	60458186	60458272	60458295	4567	48,202	0,2			185	99	NA	NA	1.0,0.982		NA
4568	"ENSG00000172830.13_7"	"SSH3"	chr11	+	67074308	67074584	67074308	67074433	67074512	67074584	4568	0,0	0,0			178	99	NA	NA	NA,NA		NA
4569	"ENSG00000083307.12_7"	"GRHL2"	chr8	+	102504666	102505017	102504666	102504814	102504929	102505017	4569	0,0	0,0			214	99	NA	NA	NA,NA		NA
4570	"ENSG00000164049.14_4"	"FBXW12"	chr3	+	48414797	48415195	48414797	48414835	48415037	48415195	4570	0,0	0,0			301	99	NA	NA	NA,NA		NA
4571	"ENSG00000164049.14_4"	"FBXW12"	chr3	+	48423189	48423575	48423189	48423368	48423444	48423575	4571	0,0	0,0			175	99	NA	NA	NA,NA		NA
4572	"ENSG00000134901.13_6"	"POGLUT2"	chr13	-	103443250	103443780	103443250	103443488	103443607	103443780	4572	2,3	90,68			218	99	NA	NA	0.01,0.02		NA
4573	"ENSG00000106009.16_5"	"BRAT1"	chr7	-	2577514	2578985	2577514	2578398	2578812	2578985	4573	18,47	5,13			513	99	NA	NA	0.41,0.411		NA
4574	"ENSG00000106009.16_5"	"BRAT1"	chr7	-	2579419	2580686	2579419	2579522	2580612	2580686	4574	257,240	16,94			1189	99	NA	NA	0.572,0.175		NA
4575	"ENSG00000106009.16_5"	"BRAT1"	chr7	-	2581753	2583596	2581753	2581845	2582837	2583596	4575	19,39	53,137			1091	99	NA	NA	0.032,0.025		NA
4576	"ENSG00000106009.16_5"	"BRAT1"	chr7	-	2582837	2583596	2582837	2582957	2583223	2583596	4576	12,29	29,153			365	99	NA	NA	0.101,0.049		NA
4577	"ENSG00000184640.18_7"	"SEPTIN9"	chr17	+	75494604	75496675	75494604	75495583	75496345	75496675	4577	2875,2966	0,0			861	99	NA	NA	1.0,1.0		NA
4578	"ENSG00000184640.18_7"	"SEPTIN9"	chr17	+	75494604	75496678	75494604	75494847	75496488	75496678	4578	3974,5198	0,0			1740	99	NA	NA	1.0,1.0		NA
4579	"ENSG00000167460.17_9"	"TPM4"	chr19	+	16198836	16199930	16198836	16198907	16199854	16199930	4579	32,13	608,451			1046	99	NA	NA	0.005,0.003		NA
4580	"ENSG00000167460.17_9"	"TPM4"	chr19	+	16206073	16206703	16206073	16206401	16206585	16206703	4580	1,2	0,0			283	99	NA	NA	1.0,1.0		NA
4581	"ENSG00000164930.12_6"	"FZD6"	chr8	+	104312183	104312512	104312183	104312312	104312427	104312512	4581	0,0	0,0			214	99	NA	NA	NA,NA		NA
4582	"ENSG00000164934.14_6"	"DCAF13"	chr8	+	104439324	104442917	104439324	104439480	104442839	104442917	4582	772,422	1039,818			3458	99	NA	NA	0.021,0.015		NA
4583	"ENSG00000141577.14_8"	"CEP131"	chr17	-	79163396	79163775	79163396	79163643	79163714	79163775	4583	0,4	11,11			170	99	NA	NA	0.0,0.175		NA
4584	"ENSG00000165588.18_7"	"OTX2"	chr14	-	57267456	57269073	57267456	57268599	57268962	57269073	4584	0,0	0,0			462	99	NA	NA	NA,NA		NA
4585	"ENSG00000165588.18_7"	"OTX2"	chr14	-	57276876	57277166	57276876	57276940	57277093	57277166	4585	1,0	0,0			252	99	NA	NA	1.0,NA		NA
4586	"ENSG00000225663.8_9"	"MCRIP1"	chr17	-	79780236	79781187	79780236	79780783	79781084	79781187	4586	109,487	7,9			400	99	NA	NA	0.794,0.931		NA
4587	"ENSG00000137496.18_5"	"IL18BP"	chr11	+	71710273	71710708	71710273	71710416	71710662	71710708	4587	43,22	0,0			345	99	NA	NA	1.0,1.0		NA
4588	"ENSG00000253877.6_7"	"LINC01608"	chr8	-	112039534	112039822	112039534	112039662	112039788	112039822	4588	16,2	0,0			225	99	NA	NA	1.0,1.0		NA
4589	"ENSG00000253207.3_7"	"AC103993.1"	chr8	+	114627732	114629187	114627732	114627917	114628812	114629187	4589	0,0	0,0			994	99	NA	NA	NA,NA		NA
4590	"ENSG00000132275.11_5"	"RRP8"	chr11	-	6622155	6622832	6622155	6622285	6622378	6622832	4590	6,2	80,87			192	99	NA	NA	0.037,0.012		NA
4591	"ENSG00000089280.19_3"	"FUS"	chr16	+	31196259	31199678	31196259	31196500	31199645	31199678	4591	5502,3802	38,51			3244	99	NA	NA	0.815,0.695		NA
4592	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113240908	113241411	113240908	113241100	113241336	113241411	4592	201,138	246,167			335	99	NA	NA	0.194,0.196		NA
4593	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113240908	113242432	113240908	113241411	113242306	113242432	4593	515,352	209,106			994	99	NA	NA	0.197,0.249		NA
4594	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113242515	113242962	113242515	113242604	113242840	113242962	4594	124,80	355,224			335	99	NA	NA	0.094,0.095		NA
4595	"ENSG00000104447.12_6"	"TRPS1"	chr8	-	116616099	116617229	116616099	116616277	116616877	116617229	4595	154,83	0,0			699	99	NA	NA	1.0,1.0		NA
4596	"ENSG00000109118.14_6"	"PHF12"	chr17	-	27250926	27254081	27250926	27251320	27254008	27254081	4596	247,132	93,62			2787	99	NA	NA	0.086,0.07		NA
4597	"ENSG00000160882.13_5"	"CYP11B1"	chr8	-	143957127	143957811	143957127	143957294	143957656	143957811	4597	0,0	0,0			461	99	NA	NA	NA,NA		NA
4598	"ENSG00000136960.12_8"	"ENPP2"	chr8	-	120582944	120584490	120582944	120583081	120584415	120584490	4598	0,0	0,0			1433	99	NA	NA	NA,NA		NA
4599	"ENSG00000168811.7_5"	"IL12A"	chr3	+	159711237	159711396	159711237	159711279	159711354	159711396	4599	0,0	0,0			174	99	NA	NA	NA,NA		NA
4600	"ENSG00000132128.16_5"	"LRRC41"	chr1	-	46744072	46744756	46744072	46744577	46744578	46744756	4600	330,274	0,0			100	99	NA	NA	1.0,1.0		NA
4601	"ENSG00000132128.16_5"	"LRRC41"	chr1	-	46744853	46745286	46744853	46744929	46745163	46745286	4601	73,49	160,147			333	99	NA	NA	0.119,0.09		NA
4602	"ENSG00000128422.17_9"	"KRT17"	chr17	-	39777844	39778763	39777844	39778006	39778606	39778763	4602	0,0	0,0			699	99	NA	NA	NA,NA		NA
4603	"ENSG00000163608.15_8"	"NEPRO"	chr3	-	112731580	112732250	112731580	112731658	112732118	112732250	4603	42,28	58,34			559	99	NA	NA	0.114,0.127		NA
4604	"ENSG00000249859.11_6"	"PVT1"	chr8	+	128807441	128808317	128807441	128807540	128808139	128808317	4604	3,4	0,0			698	99	NA	NA	1.0,1.0		NA
4605	"ENSG00000249859.11_6"	"PVT1"	chr8	+	128866641	128867565	128866641	128866669	128867400	128867565	4605	5,2	0,0			830	99	NA	NA	1.0,1.0		NA
4606	"ENSG00000249859.11_6"	"PVT1"	chr8	+	129061654	129061994	129061654	129061687	129061830	129061994	4606	297,193	2,0			242	99	NA	NA	0.984,1.0		NA
4607	"ENSG00000249859.11_6"	"PVT1"	chr8	+	129061654	129061994	129061654	129061687	129061833	129061994	4607	315,208	0,0			245	99	NA	NA	1.0,1.0		NA
4608	"ENSG00000113889.14_6"	"KNG1"	chr3	+	186459310	186462199	186459310	186459388	186461493	186462199	4608	0,0	0,0			2204	99	NA	NA	NA,NA		NA
4609	"ENSG00000179593.16_4"	"ALOX15B"	chr17	+	7945686	7946202	7945686	7945809	7946098	7946202	4609	0,0	0,0			388	99	NA	NA	NA,NA		NA
4610	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11777752	11777994	11777752	11777831	11777911	11777994	4610	37,25	3,2			179	99	NA	NA	0.872,0.874		NA
4611	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11778955	11780371	11778955	11779056	11780248	11780371	4611	36,19	0,3			1291	99	NA	NA	1.0,0.327		NA
4612	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11781898	11783848	11781898	11782057	11783585	11783848	4612	488,337	473,282			1627	99	NA	NA	0.059,0.068		NA
4613	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11781898	11783848	11781898	11782057	11783588	11783848	4613	490,348	1,0			1630	99	NA	NA	0.967,1.0		NA
4614	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11781898	11783848	11781898	11782057	11783640	11783848	4614	552,423	0,0			1682	99	NA	NA	1.0,1.0		NA
4615	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11781898	11786801	11781898	11783848	11786691	11786801	4615	1382,906	129,79			2942	99	NA	NA	0.265,0.278		NA
4616	"ENSG00000005302.19_7"	"MSL3"	chrX	+	11785079	11786801	11785079	11785288	11786740	11786801	4616	675,394	0,0			1551	99	NA	NA	1.0,1.0		NA
4617	"ENSG00000184156.17_6"	"KCNQ3"	chr8	-	133152322	133153578	133152322	133152425	133153375	133153578	4617	0,0	0,0			1049	99	NA	NA	NA,NA		NA
4618	"ENSG00000179832.17_2"	"MROH1"	chr8	+	145316016	145316252	145316016	145316119	145316186	145316252	4618	0,0	0,0			166	99	NA	NA	NA,NA		NA
4619	"ENSG00000129292.20_5"	"PHF20L1"	chr8	+	133826881	133829790	133826881	133827134	133829583	133829790	4619	342,197	0,0			2548	99	NA	NA	1.0,1.0		NA
4620	"ENSG00000008513.16_9"	"ST3GAL1"	chr8	-	134487961	134488843	134487961	134488317	134488520	134488843	4620	31,17	26,11			302	99	NA	NA	0.281,0.336		NA
4621	"ENSG00000115042.10_6"	"FAHD2A"	chr2	+	96076274	96076774	96076274	96076334	96076611	96076774	4621	97,88	205,165			376	99	NA	NA	0.111,0.123		NA
4622	"ENSG00000152291.14_5"	"TGOLN2"	chr2	-	85553630	85554808	85553630	85553927	85554101	85554808	4622	819,636	61,53			273	99	NA	NA	0.83,0.813		NA
4623	"ENSG00000196628.19_9"	"TCF4"	chr18	-	52895079	52895592	52895079	52895261	52895451	52895592	4623	3,3	155,91			289	99	NA	NA	0.007,0.011		NA
4624	"ENSG00000196628.19_9"	"TCF4"	chr18	-	52896077	52899902	52896077	52896307	52899739	52899902	4624	142,66	17,21			3531	99	NA	NA	0.19,0.081		NA
4625	"ENSG00000196628.19_9"	"TCF4"	chr18	-	52896077	52899902	52896077	52896307	52899751	52899902	4625	143,66	16,12			3543	99	NA	NA	0.2,0.133		NA
4626	"ENSG00000184489.12_6"	"PTP4A3"	chr8	+	142431487	142432445	142431487	142431710	142432280	142432445	4626	2883,3124	0,2			669	99	NA	NA	1.0,0.996		NA
4627	"ENSG00000234616.9_5"	"JRK"	chr8	-	143745894	143746087	143745894	143746049	143746050	143746087	4627	1,8	0,0			100	99	NA	NA	1.0,1.0		NA
4628	"ENSG00000234616.9_5"	"JRK"	chr8	-	143746089	143747939	143746089	143747746	143747875	143747939	4628	91,74	0,0			228	99	NA	NA	1.0,1.0		NA
4629	"ENSG00000151923.17_6"	"TIAL1"	chr10	-	121336122	121336715	121336122	121336262	121336591	121336715	4629	308,218	835,556			428	99	NA	NA	0.079,0.083		NA
4630	"ENSG00000140274.14_4"	"DUOXA2"	chr15	+	45408713	45409503	45408713	45408927	45409288	45409503	4630	0,0	0,0			460	99	NA	NA	NA,NA		NA
4631	"ENSG00000176956.12_5"	"LY6H"	chr8	-	144240219	144241126	144240219	144240339	144240998	144241126	4631	0,0	0,0			758	99	NA	NA	NA,NA		NA
4632	"ENSG00000104518.11_7"	"GSDMD"	chr8	+	144641501	144642139	144641501	144641722	144641946	144642139	4632	0,0	12,10			323	99	NA	NA	0.0,0.0		NA
4633	"ENSG00000104518.11_7"	"GSDMD"	chr8	+	144643171	144643593	144643171	144643274	144643539	144643593	4633	5,2	1,2			364	99	NA	NA	0.576,0.214		NA
4634	"ENSG00000104518.11_7"	"GSDMD"	chr8	+	144644128	144644520	144644128	144644301	144644378	144644520	4634	0,0	0,1			176	99	NA	NA	NA,0.0		NA
4635	"ENSG00000204839.9_8"	"MROH6"	chr8	-	144649780	144650058	144649780	144649846	144649955	144650058	4635	0,1	3,4			208	99	NA	NA	0.0,0.106		NA
4636	"ENSG00000147813.16_7"	"NAPRT"	chr8	-	144656954	144657263	144656954	144657070	144657155	144657263	4636	7,57	10,39			184	99	NA	NA	0.274,0.44		NA
4637	"ENSG00000147813.16_7"	"NAPRT"	chr8	-	144656954	144657515	144656954	144657263	144657399	144657515	4637	15,133	0,2			235	99	NA	NA	1.0,0.966		NA
4638	"ENSG00000147813.16_7"	"NAPRT"	chr8	-	144658247	144658742	144658247	144658332	144658601	144658742	4638	42,40	91,151			368	99	NA	NA	0.11,0.067		NA
4639	"ENSG00000147813.16_7"	"NAPRT"	chr8	-	144658815	144659569	144658815	144659012	144659438	144659569	4639	13,60	0,0			525	99	NA	NA	1.0,1.0		NA
4640	"ENSG00000104522.16_6"	"TSTA3"	chr8	-	144694787	144695465	144694787	144695135	144695365	144695465	4640	55,67	279,298			329	99	NA	NA	0.056,0.063		NA
4641	"ENSG00000104522.16_6"	"TSTA3"	chr8	-	144695693	144695987	144695693	144695773	144695920	144695987	4641	11,11	296,284			246	99	NA	NA	0.015,0.015		NA
4642	"ENSG00000104522.16_6"	"TSTA3"	chr8	-	144696489	144696867	144696489	144696623	144696793	144696867	4642	30,40	599,336			269	99	NA	NA	0.018,0.042		NA
4643	"ENSG00000180900.20_6"	"SCRIB"	chr8	-	144874654	144875037	144874654	144874805	144874877	144875037	4643	0,1	9,22			171	99	NA	NA	0.0,0.026		NA
4644	"ENSG00000178685.14_8"	"PARP10"	chr8	-	145060222	145060628	145060222	145060401	145060525	145060628	4644	0,0	0,3			223	99	NA	NA	NA,0.0		NA
4645	"ENSG00000179632.10_4"	"MAF1"	chr8	+	145161245	145161577	145161245	145161367	145161457	145161577	4645	224,127	774,591			189	99	NA	NA	0.132,0.101		NA
4646	"ENSG00000179698.14_4"	"WDR97"	chr8	+	145166003	145166389	145166003	145166125	145166328	145166389	4646	0,0	0,0			302	99	NA	NA	NA,NA		NA
4647	"ENSG00000179698.14_4"	"WDR97"	chr8	+	145166003	145166684	145166003	145166389	145166534	145166684	4647	1,2	0,0			244	99	NA	NA	1.0,1.0		NA
4648	"ENSG00000179698.14_4"	"WDR97"	chr8	+	145168342	145168784	145168342	145168420	145168559	145168784	4648	0,0	0,0			238	99	NA	NA	NA,NA		NA
4649	"ENSG00000179698.14_4"	"WDR97"	chr8	+	145168879	145169378	145168879	145169065	145169180	145169378	4649	0,2	0,0			214	99	NA	NA	NA,1.0		NA
4650	"ENSG00000179698.14_4"	"WDR97"	chr8	+	145168879	145169578	145168879	145169378	145169456	145169578	4650	0,0	0,1			177	99	NA	NA	NA,0.0		NA
4651	"ENSG00000182325.11_6"	"FBXL6"	chr8	-	145579959	145580373	145579959	145580191	145580259	145580373	4651	19,50	14,32			167	99	NA	NA	0.446,0.481		NA
4652	"ENSG00000182325.11_6"	"FBXL6"	chr8	-	145579959	145580373	145579959	145580209	145580259	145580373	4652	19,49	1,4			149	99	NA	NA	0.927,0.891		NA
